brand_name,brand_label,product_name,product_label,file,db_low_euc,db_low_cos,ap_low_euc,agg_low_euc,k_low_euc,db_vgg16_euc,db_vgg16_cos,ap_vgg16_euc,agg_vgg16_euc,k_vgg16_euc,db_vgg19_euc,db_vgg19_cos,ap_vgg19_euc,agg_vgg19_euc,k_vgg19_euc,db_resnet_euc,db_resnet_cos,ap_resnet_euc,agg_resnet_euc,k_resnet_euc,db_inception_euc,db_inception_cos,ap_inception_euc,agg_inception_euc,k_inception_euc
Gucci,3,ring,6,3_6_042.png,1,0,2,1,0,-1,-1,11,6,9,-1,-1,4,0,9,-1,0,7,3,9,-1,0,11,6,4
Gucci,3,ring,6,3_6_043.png,1,0,2,1,0,-1,-1,10,2,7,-1,-1,3,2,5,-1,0,2,3,9,-1,0,9,8,0
Gucci,3,ring,6,3_6_044.png,3,0,1,5,5,-1,-1,5,3,6,-1,-1,5,4,1,-1,-1,8,0,3,-1,0,11,5,9
Gucci,3,ring,6,3_6_045.png,1,0,2,1,0,-1,-1,7,4,2,-1,1,0,2,1,-1,0,8,0,2,-1,0,10,3,3
Gucci,3,ring,6,3_6_046.png,1,0,2,1,0,-1,-1,7,4,2,-1,1,0,2,1,-1,0,8,0,2,-1,0,1,1,6
Gucci,3,ring,6,3_6_047.png,1,0,2,1,0,-1,-1,10,2,6,-1,-1,11,2,4,-1,0,7,3,9,-1,0,11,6,9
Christian Dior,4,ring,6,4_6_001.png,1,0,2,1,0,-1,-1,11,7,6,-1,-1,2,0,9,-1,0,11,1,8,-1,0,12,4,9
Christian Dior,4,ring,6,4_6_002.png,1,0,2,1,0,-1,-1,11,7,6,-1,-1,2,0,9,-1,0,11,1,5,-1,0,12,3,9
Christian Dior,4,ring,6,4_6_003.png,1,0,2,1,0,-1,-1,11,6,5,-1,0,2,0,9,-1,0,1,1,8,-1,0,8,5,4
Christian Dior,4,ring,6,4_6_004.png,1,0,2,1,0,-1,-1,11,2,6,-1,-1,7,0,9,-1,0,7,3,5,-1,0,12,4,9
Christian Dior,4,ring,6,4_6_005.png,1,0,2,1,0,-1,-1,11,2,6,-1,-1,7,0,9,-1,0,10,3,0,-1,0,10,3,3
Christian Dior,4,ring,6,4_6_006.png,1,0,2,1,0,-1,0,11,7,6,-1,-1,2,0,9,-1,0,10,3,0,-1,0,12,4,9
Christian Dior,4,ring,6,4_6_007.png,1,0,2,1,0,-1,2,5,5,4,-1,-1,6,6,3,-1,0,9,2,6,-1,0,12,4,9
Christian Dior,4,ring,6,4_6_008.png,1,0,2,1,0,-1,-1,0,5,4,-1,-1,6,6,3,-1,0,6,2,6,-1,0,9,5,0
Christian Dior,4,ring,6,4_6_009.png,1,0,2,1,0,-1,-1,11,3,7,-1,-1,7,0,9,-1,0,9,0,8,-1,0,10,9,3
Christian Dior,4,ring,6,4_6_010.png,1,0,2,1,0,-1,2,4,6,5,-1,0,7,0,9,-1,0,10,9,0,-1,0,3,3,7
Christian Dior,4,ring,6,4_6_011.png,1,0,2,1,0,-1,-1,11,7,6,-1,-1,7,0,9,-1,0,1,1,8,-1,0,3,4,9
Christian Dior,4,ring,6,4_6_012.png,1,0,2,1,0,-1,0,11,6,6,-1,0,7,0,9,-1,0,9,0,8,-1,0,3,3,7
Christian Dior,4,ring,6,4_6_013.png,1,0,2,1,0,-1,-1,11,7,6,-1,-1,2,0,9,-1,0,11,1,5,-1,0,8,5,4
Christian Dior,4,ring,6,4_6_014.png,1,0,2,1,0,-1,-1,11,5,6,-1,-1,2,0,9,-1,-1,9,1,2,-1,0,9,8,0
Christian Dior,4,ring,6,4_6_015.png,1,0,2,1,0,-1,0,11,6,6,-1,0,2,0,9,-1,0,9,0,8,-1,0,3,3,7
Christian Dior,4,ring,6,4_6_016.png,1,0,2,1,0,-1,-1,4,2,9,-1,-1,4,0,9,-1,0,9,2,2,-1,0,10,3,3
Christian Dior,4,ring,6,4_6_017.png,1,0,2,1,0,-1,-1,11,7,6,-1,-1,2,0,9,-1,0,11,1,5,-1,0,9,8,0
Christian Dior,4,ring,6,4_6_018.png,1,0,2,1,0,-1,-1,4,7,6,-1,-1,2,0,9,-1,0,11,0,0,-1,0,3,3,7
Christian Dior,4,ring,6,4_6_019.png,1,0,2,1,0,-1,-1,11,7,6,-1,0,2,0,9,-1,0,11,1,5,-1,0,9,5,0
Christian Dior,4,ring,6,4_6_020.png,1,0,2,1,0,-1,-1,11,2,7,-1,-1,2,0,9,-1,0,7,1,5,-1,0,11,5,0
Christian Dior,4,ring,6,4_6_021.png,1,0,2,1,0,-1,-1,11,7,6,-1,-1,7,0,9,-1,0,11,1,5,-1,0,11,6,4
Christian Dior,4,ring,6,4_6_022.png,1,0,2,1,0,-1,0,11,7,6,-1,-1,2,0,9,-1,0,11,1,5,-1,0,11,5,4
Christian Dior,4,ring,6,4_6_023.png,4,0,3,8,8,-1,1,13,8,8,-1,0,9,5,8,-1,1,13,4,7,-1,0,4,2,1
Christian Dior,4,ring,6,4_6_024.png,4,0,3,8,8,-1,1,12,0,3,-1,0,8,3,2,-1,1,14,7,7,-1,0,4,0,5
Christian Dior,4,ring,6,4_6_025.png,4,0,3,8,8,-1,1,13,0,8,-1,-1,10,1,8,-1,1,12,6,4,-1,0,4,2,1
Christian Dior,4,ring,6,4_6_026.png,4,0,3,8,8,-1,1,13,8,8,-1,0,9,5,8,-1,1,13,4,7,-1,0,4,0,1
Christian Dior,4,ring,6,4_6_027.png,-1,0,3,2,1,-1,1,13,8,8,-1,0,9,5,8,-1,1,13,4,7,-1,0,6,2,1
Christian Dior,4,ring,6,4_6_028.png,4,0,3,8,8,-1,1,12,0,3,-1,0,9,3,2,-1,1,14,7,7,-1,0,4,0,5
Christian Dior,4,ring,6,4_6_029.png,4,0,3,8,8,-1,1,12,0,0,-1,0,8,3,2,-1,1,16,7,7,-1,0,6,2,1
Christian Dior,4,ring,6,4_6_030.png,4,0,3,8,8,-1,1,12,0,0,-1,0,8,3,2,-1,1,14,7,7,-1,0,4,2,5
Christian Dior,4,ring,6,4_6_031.png,-1,0,3,8,8,-1,1,13,8,8,-1,0,10,5,8,-1,1,13,4,1,-1,0,4,2,1
Christian Dior,4,ring,6,4_6_032.png,4,0,3,2,1,-1,1,13,0,3,-1,0,8,3,2,-1,1,14,4,7,-1,0,7,2,1
Christian Dior,4,ring,6,4_6_033.png,4,0,3,8,8,-1,1,13,8,8,-1,0,9,5,8,-1,1,13,4,7,-1,0,4,0,1
Christian Dior,4,ring,6,4_6_034.png,4,0,3,8,8,-1,-1,13,1,0,-1,0,10,1,7,-1,-1,12,6,4,-1,0,7,2,1
Christian Dior,4,ring,6,4_6_035.png,4,0,3,2,1,-1,1,13,0,3,-1,0,9,3,8,-1,1,13,4,7,-1,0,4,0,5
Christian Dior,4,ring,6,4_6_036.png,4,0,3,2,1,-1,1,13,0,3,-1,0,9,3,8,-1,1,15,4,7,-1,0,7,2,1
Christian Dior,4,ring,6,4_6_037.png,-1,0,3,8,8,-1,1,13,8,8,-1,0,9,5,8,-1,1,13,4,7,-1,0,6,2,1
Christian Dior,4,ring,6,4_6_038.png,-1,0,3,3,1,-1,-1,12,0,0,-1,-1,9,1,7,-1,-1,12,6,4,-1,0,7,2,8
Christian Dior,4,ring,6,4_6_039.png,-1,0,4,3,7,-1,1,13,0,8,-1,0,10,5,8,-1,1,12,6,4,-1,0,5,7,8
Christian Dior,4,ring,6,4_6_040.png,-1,0,4,3,7,-1,1,13,0,8,-1,0,8,3,2,-1,1,14,7,7,-1,0,7,2,8
Christian Dior,4,ring,6,4_6_041.png,5,0,4,3,7,-1,1,12,0,3,-1,0,8,3,2,-1,1,16,7,7,-1,0,5,7,8
Christian Dior,4,ring,6,4_6_042.png,4,0,3,2,1,-1,-1,12,1,0,-1,-1,10,1,7,-1,1,12,6,4,-1,0,7,2,1
Christian Dior,4,ring,6,4_6_043.png,-1,0,3,2,1,-1,-1,13,1,8,-1,-1,10,1,7,-1,1,12,6,4,-1,0,5,7,8
Christian Dior,4,ring,6,4_6_044.png,4,0,3,2,1,-1,1,12,0,0,-1,0,8,3,2,-1,1,15,7,7,-1,0,7,2,1
Christian Dior,4,ring,6,4_6_045.png,4,0,3,2,1,-1,1,12,0,3,-1,0,9,3,8,-1,1,14,7,7,-1,0,4,0,1
Christian Dior,4,ring,6,4_6_046.png,4,0,3,2,1,-1,1,12,0,3,-1,0,9,3,2,-1,1,14,7,7,-1,0,4,0,5
Christian Dior,4,ring,6,4_6_047.png,4,0,3,2,1,-1,1,12,0,3,-1,0,8,3,2,-1,1,14,7,7,-1,0,4,0,5
Christian Dior,4,ring,6,4_6_048.png,4,0,3,2,1,-1,1,12,0,3,-1,0,9,3,2,-1,1,14,7,7,-1,0,4,0,5
Christian Dior,4,ring,6,4_6_049.png,4,0,3,2,1,-1,1,12,0,3,-1,0,8,3,2,-1,1,14,7,7,-1,0,4,0,5
Christian Dior,4,ring,6,4_6_050.png,4,0,3,2,1,-1,1,12,0,3,-1,0,8,3,2,-1,1,14,7,7,-1,0,4,0,5
Christian Dior,4,ring,6,4_6_051.png,4,0,3,2,1,-1,1,12,0,3,-1,0,8,3,2,-1,1,14,7,7,-1,0,4,0,5
Christian Dior,4,ring,6,4_6_052.png,4,0,3,2,1,-1,1,12,0,3,-1,0,8,3,2,-1,1,14,7,7,-1,0,4,0,5
Christian Dior,4,ring,6,4_6_053.png,4,0,3,2,1,-1,1,12,0,3,-1,0,8,3,2,-1,1,14,7,7,-1,0,6,2,1
Christian Dior,4,ring,6,4_6_054.png,4,0,3,2,1,-1,1,12,0,3,-1,0,8,3,2,-1,1,14,4,7,-1,0,4,0,5
Christian Dior,4,ring,6,4_6_055.png,4,0,3,2,1,-1,1,12,0,0,-1,0,9,3,2,-1,1,16,7,7,-1,0,4,2,1
Christian Dior,4,ring,6,4_6_056.png,-1,0,4,3,7,-1,-1,11,0,3,-1,-1,10,1,7,-1,1,12,4,7,-1,0,7,2,8
Christian Dior,4,ring,6,4_6_057.png,-1,0,4,3,7,-1,1,13,8,8,-1,0,9,5,8,-1,1,13,4,1,-1,0,6,2,8
Christian Dior,4,ring,6,4_6_058.png,5,0,4,3,7,-1,1,13,0,3,-1,0,8,3,2,-1,1,14,7,7,-1,0,6,2,1
Christian Dior,4,ring,6,4_6_059.png,5,0,4,3,7,-1,1,12,0,0,-1,-1,10,5,8,-1,1,16,4,1,-1,0,6,2,1
Christian Dior,4,ring,6,4_6_060.png,5,0,4,3,7,-1,1,13,8,8,-1,0,9,5,8,-1,1,13,4,1,-1,0,4,2,1
Christian Dior,4,ring,6,4_6_061.png,5,0,4,3,7,-1,1,13,0,8,-1,0,10,1,8,-1,1,12,6,4,-1,0,6,2,1
Christian Dior,4,ring,6,4_6_062.png,4,0,3,8,8,-1,-1,12,0,3,-1,-1,2,1,7,-1,-1,16,7,1,-1,0,6,2,1
Christian Dior,4,ring,6,4_6_063.png,5,0,4,3,7,-1,-1,11,1,0,-1,0,10,3,2,-1,1,12,6,4,-1,0,5,7,8
Christian Dior,4,ring,6,4_6_064.png,5,0,3,3,1,-1,-1,13,1,0,-1,-1,10,1,7,-1,-1,12,6,1,-1,0,6,2,1
Christian Dior,4,ring,6,4_6_065.png,-1,0,3,8,8,-1,1,13,8,8,-1,0,9,5,8,-1,1,15,4,7,-1,0,7,2,8
Christian Dior,4,ring,6,4_6_066.png,4,0,3,2,1,-1,1,13,0,3,-1,0,9,5,8,-1,1,13,4,7,-1,0,6,2,1
Christian Dior,4,ring,6,4_6_067.png,-1,0,3,2,1,-1,1,13,0,8,-1,0,9,5,8,-1,1,15,4,7,-1,0,6,2,1
Christian Dior,4,ring,6,4_6_068.png,4,0,3,8,8,-1,1,13,0,3,-1,0,9,3,8,-1,1,12,6,4,-1,0,7,2,1
Christian Dior,4,ring,6,4_6_069.png,-1,0,4,3,7,-1,1,13,8,8,-1,0,10,5,8,-1,1,13,4,1,-1,0,7,2,8
Christian Dior,4,ring,6,4_6_070.png,-1,0,4,3,7,-1,1,13,0,8,-1,-1,9,0,8,-1,1,15,4,1,-1,0,6,2,1
Christian Dior,4,ring,6,4_6_071.png,5,0,4,3,7,-1,1,13,0,8,-1,-1,9,5,8,-1,-1,15,4,1,-1,0,4,0,5
Christian Dior,4,ring,6,4_6_072.png,5,0,4,3,7,-1,1,12,0,3,-1,0,9,5,8,-1,1,16,7,1,-1,0,6,2,1
Christian Dior,4,ring,6,4_6_073.png,-1,0,4,3,7,-1,1,13,0,3,-1,0,8,3,8,-1,1,14,4,7,-1,0,7,2,1
Christian Dior,4,ring,6,4_6_074.png,-1,0,3,3,1,-1,1,13,8,8,-1,0,10,1,8,-1,1,12,6,4,-1,0,7,2,8
Christian Dior,4,ring,6,4_6_075.png,-1,0,3,3,1,-1,1,13,8,8,-1,0,10,1,8,-1,1,12,6,4,-1,0,7,2,8
Christian Dior,4,ring,6,4_6_076.png,-1,0,4,3,7,-1,1,13,8,8,-1,0,10,5,8,-1,1,13,4,1,-1,0,7,2,8
Christian Dior,4,ring,6,4_6_077.png,4,0,3,2,1,-1,1,13,8,8,-1,0,10,5,8,-1,1,15,4,1,-1,0,4,0,5
Christian Dior,4,ring,6,4_6_078.png,4,0,3,2,1,-1,1,13,8,8,-1,0,10,5,8,-1,1,13,4,1,-1,0,7,2,8
Christian Dior,4,ring,6,4_6_079.png,-1,0,3,3,1,-1,1,13,8,8,-1,0,10,5,8,-1,1,16,4,1,-1,0,7,2,8
Christian Dior,4,ring,6,4_6_080.png,4,0,3,2,1,-1,1,13,1,0,-1,-1,10,1,7,-1,1,16,6,4,-1,0,5,7,8
Christian Dior,4,ring,6,4_6_081.png,-1,0,3,3,1,-1,-1,13,8,8,-1,0,10,1,8,-1,1,12,6,4,-1,0,5,7,8
Christian Dior,4,ring,6,4_6_082.png,4,0,3,2,1,-1,1,12,0,0,-1,0,8,3,2,-1,1,16,7,4,-1,0,7,2,8
Versace,5,ring,6,5_6_001.png,2,0,6,9,2,-1,-1,5,3,9,-1,-1,7,0,9,-1,0,17,2,6,-1,0,12,4,9
Versace,5,ring,6,5_6_002.png,2,0,6,9,2,-1,-1,5,3,6,-1,-1,7,0,4,-1,0,7,2,6,-1,0,12,4,9
Versace,5,ring,6,5_6_003.png,2,0,6,9,2,-1,-1,3,6,5,-1,-1,7,0,3,-1,0,5,1,6,-1,0,8,5,4
Versace,5,ring,6,5_6_004.png,2,0,6,9,2,-1,-1,4,6,9,-1,-1,2,0,9,-1,0,8,1,2,-1,0,11,5,4
Versace,5,ring,6,5_6_005.png,2,0,6,9,2,-1,-1,5,3,6,-1,-1,2,4,3,-1,0,17,2,3,-1,0,12,3,7
Versace,5,ring,6,5_6_006.png,2,0,6,9,2,-1,-1,5,3,4,-1,-1,2,4,9,-1,0,17,2,3,-1,0,9,8,0
Versace,5,ring,6,5_6_007.png,2,0,6,9,2,-1,-1,5,2,7,-1,-1,11,2,4,-1,0,7,3,9,-1,0,10,9,3
Versace,5,ring,6,5_6_008.png,2,0,6,9,2,-1,-1,4,3,4,-1,-1,2,4,1,-1,0,17,2,6,-1,0,3,3,7
Versace,5,ring,6,5_6_009.png,2,0,6,9,2,-1,-1,5,5,4,-1,-1,5,6,3,-1,0,17,2,6,-1,0,12,5,9
Versace,5,ring,6,5_6_010.png,2,0,6,9,2,-1,-1,10,2,7,-1,2,11,7,4,-1,0,7,3,9,-1,0,10,9,3
Versace,5,ring,6,5_6_011.png,2,0,6,9,2,-1,-1,5,3,2,-1,-1,5,4,1,-1,0,9,0,3,-1,0,10,4,3
Versace,5,ring,6,5_6_012.png,2,0,6,9,2,-1,-1,6,2,2,-1,-1,0,2,1,-1,-1,8,2,3,-1,0,11,6,9
Versace,5,ring,6,5_6_013.png,2,0,6,9,2,-1,-1,11,6,5,-1,-1,2,0,9,-1,0,17,2,6,-1,0,11,6,9
Versace,5,ring,6,5_6_014.png,2,0,6,9,2,-1,-1,10,2,4,-1,-1,3,2,5,-1,0,2,3,6,-1,0,12,4,9
Versace,5,ring,6,5_6_015.png,-1,0,5,7,9,-1,-1,14,1,0,-1,-1,10,1,7,-1,-1,16,6,4,-1,0,7,0,1
Versace,5,ring,6,5_6_016.png,-1,0,5,7,9,-1,-1,14,1,0,-1,-1,12,1,7,-1,-1,18,5,4,-1,0,13,0,5
Versace,5,ring,6,5_6_017.png,-1,0,5,7,9,-1,-1,14,1,6,-1,-1,12,1,7,-1,-1,18,5,4,-1,0,13,0,5
Versace,5,ring,6,5_6_018.png,2,0,6,9,2,-1,-1,10,2,7,-1,2,11,7,4,-1,0,7,3,9,-1,0,12,4,9
Versace,5,ring,6,5_6_019.png,2,0,6,9,2,-1,2,10,6,5,-1,-1,7,0,9,-1,0,10,9,0,-1,0,12,4,9
Versace,5,ring,6,5_6_020.png,2,0,6,9,2,-1,-1,4,3,9,-1,-1,4,0,1,-1,0,6,1,2,-1,0,8,5,4
Versace,5,ring,6,5_6_021.png,2,0,6,9,2,-1,-1,5,2,2,-1,-1,5,2,4,-1,0,2,3,2,-1,0,12,4,9
Versace,5,ring,6,5_6_022.png,2,0,6,9,2,-1,-1,10,2,7,-1,-1,11,7,4,-1,0,7,3,9,-1,0,10,9,3
Versace,5,ring,6,5_6_023.png,-1,0,5,7,9,-1,-1,14,1,0,-1,-1,12,1,7,-1,-1,16,5,4,-1,0,7,2,1
Yves Saint Laurent,6,ring,6,6_6_001.png,6,0,7,6,6,-1,-1,4,3,6,-1,-1,13,4,6,-1,0,9,0,8,-1,0,12,4,7
Yves Saint Laurent,6,ring,6,6_6_002.png,6,0,7,6,6,-1,-1,4,3,6,-1,-1,13,4,6,-1,0,9,0,8,-1,0,3,3,7
Yves Saint Laurent,6,ring,6,6_6_003.png,6,0,7,6,6,-1,-1,4,3,6,-1,-1,13,4,6,-1,0,9,0,8,-1,0,3,3,3
Yves Saint Laurent,6,ring,6,6_6_004.png,6,0,7,6,6,-1,-1,4,3,6,-1,-1,2,0,9,-1,0,9,0,8,-1,0,10,3,3
Yves Saint Laurent,6,ring,6,6_6_005.png,6,0,7,6,6,-1,-1,5,3,6,-1,-1,2,4,1,-1,0,9,0,3,-1,0,10,9,3
Yves Saint Laurent,6,ring,6,6_6_006.png,6,0,7,6,6,-1,-1,6,4,2,-1,1,0,2,1,-1,0,8,0,2,-1,0,10,9,3
Yves Saint Laurent,6,ring,6,6_6_007.png,6,0,7,6,6,-1,-1,5,3,6,-1,-1,13,4,6,-1,0,9,0,3,-1,0,10,3,7
Yves Saint Laurent,6,ring,6,6_6_008.png,6,0,7,6,6,-1,-1,5,3,2,-1,-1,5,4,1,-1,0,9,0,3,-1,0,3,3,7
Chanel,1,bracelet,7,1_7_001.png,0,0,0,4,4,-1,0,6,5,3,-1,0,0,2,0,-1,0,6,1,5,-1,0,9,3,3
Chanel,1,bracelet,7,1_7_002.png,0,0,0,4,4,-1,2,7,1,5,-1,-1,1,0,4,-1,0,0,0,2,-1,0,0,5,2
Chanel,1,bracelet,7,1_7_003.png,0,0,0,4,4,-1,-1,0,2,2,-1,-1,2,5,3,-1,0,0,4,0,-1,0,9,3,3
Chanel,1,bracelet,7,1_7_004.png,0,0,0,4,4,-1,-1,0,2,2,-1,-1,2,5,3,-1,0,0,4,0,-1,0,5,3,3
Chanel,1,bracelet,7,1_7_005.png,0,0,0,4,4,-1,-1,1,0,4,-1,-1,2,0,3,-1,0,3,4,0,-1,0,0,2,2
Chanel,1,bracelet,7,1_7_006.png,0,0,0,4,4,-1,-1,5,4,2,-1,1,1,5,3,-1,0,0,0,0,-1,0,5,5,5
Chanel,1,bracelet,7,1_7_007.png,0,0,0,4,4,-1,-1,12,2,5,-1,-1,1,0,3,-1,0,0,0,2,-1,0,5,5,5
Chanel,1,bracelet,7,1_7_008.png,0,0,0,4,4,-1,-1,1,2,2,-1,1,1,5,3,-1,0,0,0,0,-1,0,5,5,5
Chanel,1,bracelet,7,1_7_009.png,0,0,0,4,4,-1,-1,0,2,2,-1,-1,2,5,3,-1,0,0,1,5,-1,0,9,3,3
Chanel,1,bracelet,7,1_7_010.png,-1,0,0,4,4,-1,-1,2,2,5,-1,-1,3,1,4,-1,0,3,1,0,-1,0,9,3,3
Chanel,1,bracelet,7,1_7_011.png,1,0,1,2,5,-1,-1,1,2,4,-1,-1,7,1,3,-1,0,0,0,0,-1,0,5,5,2
Chanel,1,bracelet,7,1_7_012.png,1,0,1,2,5,-1,1,1,2,2,-1,1,1,5,3,-1,0,0,0,0,-1,0,5,5,5
Chanel,1,bracelet,7,1_7_013.png,1,0,1,2,5,-1,2,7,1,0,-1,-1,5,0,2,-1,0,0,0,2,-1,0,5,5,5
Chanel,1,bracelet,7,1_7_014.png,1,0,1,2,5,-1,-1,11,2,5,-1,-1,10,1,4,-1,0,0,0,0,-1,0,5,5,5
Chanel,1,bracelet,7,1_7_015.png,1,0,1,2,5,-1,-1,1,2,2,-1,1,1,1,3,-1,0,0,0,0,-1,0,9,3,3
Chanel,1,bracelet,7,1_7_016.png,1,0,1,2,5,-1,2,7,1,2,-1,-1,1,0,3,-1,0,0,0,2,-1,0,5,5,2
Chanel,1,bracelet,7,1_7_017.png,1,0,1,2,5,-1,-1,0,2,2,-1,-1,0,2,4,-1,0,6,1,5,-1,0,9,3,3
Chanel,1,bracelet,7,1_7_018.png,1,0,1,2,5,-1,-1,2,2,5,-1,-1,3,1,4,-1,0,1,5,0,-1,0,9,3,3
Chanel,1,bracelet,7,1_7_019.png,1,0,1,2,5,-1,-1,2,2,5,-1,-1,3,1,4,-1,0,6,1,4,-1,0,9,3,3
Chanel,1,bracelet,7,1_7_020.png,1,0,1,2,5,-1,-1,0,2,2,-1,-1,2,5,3,-1,0,0,4,5,-1,0,5,5,5
Chanel,1,bracelet,7,1_7_021.png,1,0,1,2,5,-1,0,13,5,0,-1,0,6,2,0,-1,0,6,1,4,-1,0,5,2,5
Dolce & Gabbana,2,bracelet,7,2_7_001.png,2,0,4,3,1,-1,-1,2,2,5,-1,-1,3,1,4,-1,0,1,5,0,-1,0,5,3,3
Dolce & Gabbana,2,bracelet,7,2_7_002.png,2,0,4,3,1,-1,-1,2,2,5,-1,-1,3,1,4,-1,0,1,5,0,-1,0,5,3,3
Dolce & Gabbana,2,bracelet,7,2_7_003.png,2,0,4,3,1,-1,-1,2,2,5,-1,-1,3,1,4,-1,0,1,1,5,-1,0,9,3,3
Dolce & Gabbana,2,bracelet,7,2_7_004.png,2,0,4,3,1,-1,0,13,5,0,-1,0,6,2,0,-1,0,5,1,4,-1,0,5,2,5
Dolce & Gabbana,2,bracelet,7,2_7_005.png,2,0,4,3,1,-1,0,13,5,0,-1,0,5,2,0,-1,0,10,1,4,-1,0,0,2,2
Gucci,3,bracelet,7,3_7_001.png,3,0,2,1,0,-1,-1,5,0,4,-1,-1,4,4,5,-1,0,3,2,1,-1,0,3,1,4
Gucci,3,bracelet,7,3_7_002.png,2,0,4,3,1,-1,-1,11,0,4,-1,-1,4,4,1,-1,0,0,0,0,-1,0,3,2,2
Gucci,3,bracelet,7,3_7_003.png,2,0,4,3,1,-1,0,6,5,3,-1,0,6,2,0,-1,0,6,1,4,-1,0,9,3,3
Gucci,3,bracelet,7,3_7_004.png,2,0,4,3,1,-1,0,13,5,0,-1,0,5,2,0,-1,0,5,1,4,-1,0,9,3,3
Gucci,3,bracelet,7,3_7_005.png,2,0,4,3,1,-1,1,1,4,2,-1,-1,9,1,3,-1,0,3,2,1,-1,0,3,2,2
Gucci,3,bracelet,7,3_7_006.png,3,0,2,1,0,-1,0,12,1,0,-1,2,5,0,1,-1,0,10,0,2,-1,0,3,2,2
Gucci,3,bracelet,7,3_7_007.png,-1,0,2,1,0,-1,-1,11,0,4,-1,-1,9,4,5,-1,-1,2,2,1,-1,0,1,1,4
Gucci,3,bracelet,7,3_7_008.png,3,0,2,1,0,-1,-1,5,0,4,-1,-1,4,4,5,-1,0,2,2,1,-1,0,4,4,1
Gucci,3,bracelet,7,3_7_009.png,-1,0,2,1,0,-1,-1,3,0,4,-1,-1,4,4,5,-1,-1,2,2,1,-1,0,6,0,0
Gucci,3,bracelet,7,3_7_010.png,3,0,2,1,0,-1,-1,5,4,4,-1,-1,4,0,1,-1,-1,3,2,1,-1,0,8,1,4
Gucci,3,bracelet,7,3_7_011.png,2,0,4,3,1,-1,0,6,5,3,-1,0,6,2,0,-1,0,5,1,4,-1,0,9,3,3
Gucci,3,bracelet,7,3_7_012.png,2,0,4,3,1,-1,0,13,5,3,-1,0,6,2,0,-1,0,5,1,4,-1,0,9,3,3
Gucci,3,bracelet,7,3_7_013.png,2,0,4,3,1,-1,-1,0,5,2,-1,0,0,2,3,-1,0,3,0,0,-1,0,9,3,3
Gucci,3,bracelet,7,3_7_014.png,2,0,4,3,1,-1,-1,1,4,2,-1,-1,4,4,1,-1,0,3,4,0,-1,0,9,3,3
Gucci,3,bracelet,7,3_7_015.png,2,0,4,3,1,-1,-1,5,4,2,-1,-1,4,0,1,-1,0,3,0,0,-1,0,3,5,2
Gucci,3,bracelet,7,3_7_016.png,3,0,2,1,0,-1,0,13,5,3,-1,0,6,2,0,-1,0,5,1,4,-1,0,3,2,2
Gucci,3,bracelet,7,3_7_017.png,3,0,2,1,0,-1,0,6,5,3,-1,0,0,2,0,-1,0,0,0,5,-1,0,5,5,5
Gucci,3,bracelet,7,3_7_018.png,3,0,2,1,0,-1,-1,1,4,2,-1,-1,4,4,1,-1,0,3,4,1,-1,0,9,3,3
Gucci,3,bracelet,7,3_7_019.png,3,0,2,1,0,-1,-1,11,0,4,-1,-1,4,0,1,-1,-1,3,2,1,-1,0,2,0,4
Gucci,3,bracelet,7,3_7_020.png,-1,0,2,1,0,-1,-1,11,2,4,-1,-1,9,1,4,-1,-1,3,4,0,-1,0,9,3,3
Gucci,3,bracelet,7,3_7_021.png,3,0,2,1,0,-1,0,13,5,3,-1,0,6,2,0,-1,0,5,1,4,-1,0,3,2,2
Gucci,3,bracelet,7,3_7_022.png,-1,0,2,1,0,-1,-1,4,0,4,-1,-1,9,4,5,-1,-1,4,2,1,-1,0,0,2,2
Gucci,3,bracelet,7,3_7_023.png,3,0,2,1,0,-1,0,13,5,3,-1,0,6,2,0,-1,0,5,1,4,-1,0,9,3,3
Gucci,3,bracelet,7,3_7_024.png,3,0,2,1,0,-1,-1,5,4,2,-1,-1,4,0,1,-1,0,0,0,5,-1,0,3,2,2
Gucci,3,bracelet,7,3_7_025.png,-1,0,2,1,0,-1,-1,11,0,5,-1,-1,1,0,5,-1,-1,3,4,0,-1,0,0,0,2
Gucci,3,bracelet,7,3_7_026.png,3,0,2,1,0,-1,0,12,1,0,-1,0,5,2,2,-1,0,10,0,2,-1,0,4,4,1
Gucci,3,bracelet,7,3_7_027.png,3,0,2,1,0,-1,-1,1,4,4,-1,-1,1,4,3,-1,0,0,2,1,-1,0,4,4,1
Gucci,3,bracelet,7,3_7_028.png,3,0,2,1,0,-1,-1,11,0,4,-1,-1,9,4,5,-1,-1,2,2,1,-1,0,1,1,4
Gucci,3,bracelet,7,3_7_029.png,-1,0,2,1,0,-1,1,1,4,2,-1,-1,4,4,1,-1,-1,3,2,1,-1,0,7,1,4
Gucci,3,bracelet,7,3_7_030.png,-1,0,2,1,0,-1,-1,8,0,4,-1,-1,4,4,5,-1,-1,2,2,1,-1,0,2,0,0
Christian Dior,4,bracelet,7,4_7_001.png,1,0,1,2,5,-1,0,6,5,3,-1,0,6,2,0,-1,0,6,1,5,-1,0,9,3,3
Christian Dior,4,bracelet,7,4_7_002.png,1,0,1,2,5,-1,0,6,5,3,-1,0,0,2,0,-1,0,6,1,5,-1,0,9,3,3
